,AVG_FAN PTS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,AVG_TGT,FAN PTS,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_AVG_FAN PTS,PPR_FAN PTS,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,REC,REC_TDS,REC_YDS,RUSH_ATT,RUSH_TDS,RUSH_YDS,TEAM,TGT,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,DEPTH,STANDARD_ADP,PPR_ADP,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT
KIMANI VIDAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7,50.0,67.0,9.1,7.0,95.0,0.0,0.0,63.6,48.0,66.0,9.7,7.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,LAC,0.0,21,22,10,0,0,0,0,0,0,3,159.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KINGSTON DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.3,39.0,51.0,7.2,6.0,84.0,0.0,0.0,52.5,39.0,51.0,7.5,6.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,0.0,12,7,24,0,0,0,0,0,0,2,163.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
KYLE JUSZCZYK,1.4,0.8,0.1,7.0,0.3,0.0,0.4,1.0,24.5,104.3,85.0,119.0,11.8,9.0,133.0,2.3,38.5,95.7,76.0,117.0,12.3,9.0,125.0,14.0,2.0,119.0,5.0,0.0,6.0,SF,17.0,10,12,5,0,87,13,0,87,7,4,500.0,500,2,2.0,2,3.6,1,3.1,5,7.1,2,7.7
KYREN WILLIAMS,18.6,2.7,0.3,17.2,19.0,1.0,95.3,4.0,223.0,7.6,4.0,8.0,2.0,2.0,13.0,21.3,255.0,9.4,4.0,8.0,3.1,2.0,16.0,32.0,3.0,206.0,228.0,12.0,1144.0,LAR,48.0,1,2,14,50,0,83,50,0,83,1,16.5,15,50,61.0,32,62.7,13,59.1,12,16.4,4,9.8
LAMICAL PERINE,2.2,0.6,0.0,6.6,4.4,0.0,15.4,1.0,11.0,146.3,115.0,158.0,15.6,11.0,163.0,2.8,14.0,150.0,115.0,160.0,17.3,11.0,166.0,3.0,0.0,33.0,22.0,0.0,77.0,PIT,5.0,17,23,4,0,100,0,0,100,0,4,500.0,500,2,2.8,2,5.3,2,11.1,0,0.0,0,0.0
LATAVIUS MURRAY,4.1,1.1,0.0,7.4,4.9,0.3,18.8,1.4,65.9,107.3,93.0,121.0,13.9,10.0,146.0,5.2,82.9,102.9,86.0,121.0,15.5,10.0,143.0,17.0,0.0,119.0,79.0,4.0,300.0,FA,22.0,33,33,33,0,56,19,0,63,13,0,500.0,500,20,18.7,17,26.6,11,34.4,3,4.8,2,7.4
LEONARD FOURNETTE,2.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,4.0,122.0,92.0,152.0,22.5,11.0,149.0,2.0,4.0,125.3,94.0,153.0,20.1,11.0,144.0,0.0,0.0,0.0,12.0,0.0,40.0,FA,0.0,33,33,33,0,100,0,0,100,0,0,500.0,500,5,4.7,2,3.1,1,3.1,0,0.0,0,0.0
LEW NICHOLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.6,114.0,173.0,23.4,11.0,171.0,0.0,0.0,147.4,120.0,172.0,20.4,11.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,15,28,1,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
LOUIS REES-ZAMMIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.9,105.0,150.0,22.3,11.0,168.0,0.0,0.0,131.3,106.0,149.0,20.2,11.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,KC,0.0,3,6,11,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MALIK DAVIS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.2,94.0,125.0,14.2,10.0,140.0,0.0,0.0,108.5,93.0,125.0,15.3,10.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,5,4,23,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARKEISE IRVING,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.7,42.0,55.0,8.2,6.0,104.0,0.0,0.0,57.3,42.0,55.0,7.2,6.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,0.0,28,30,9,0,0,0,0,0,0,2,173.5,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARSHAWN LLOYD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.9,41.0,52.0,7.8,6.0,85.0,0.0,0.0,54.5,42.0,52.0,7.8,6.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,0.0,29,29,15,0,0,0,0,0,0,2,162.0,176,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MARVIN BRACY-WILLIAMS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,174.7,171.0,204.0,3.9,12.0,180.0,0.0,0.0,179.7,171.0,203.0,6.3,12.0,186.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MATT BREIDA,1.8,1.0,0.0,5.2,3.2,0.1,8.9,1.2,29.9,102.9,81.0,105.0,16.3,9.0,177.0,2.8,46.9,104.2,86.0,106.0,18.8,9.0,177.0,17.0,0.0,88.0,55.0,1.0,151.0,FA,21.0,33,33,33,0,88,0,0,88,13,0,500.0,500,8,12.5,1,4.5,0,0.0,0,0.0,0,0.0
MELVIN GORDON,4.2,0.8,0.0,11.5,6.5,0.3,20.3,0.8,16.7,159.5,121.0,187.0,32.4,12.0,193.0,4.9,19.7,157.8,116.0,184.0,35.1,11.0,193.0,3.0,0.0,46.0,26.0,1.0,81.0,FA,3.0,33,33,33,0,0,0,0,33,0,0,500.0,500,6,5.6,3,4.8,0,0.0,0,0.0,0,0.0
MICHAEL BURTON,0.2,0.2,0.0,0.5,0.4,0.0,0.5,0.2,3.7,138.6,122.0,149.0,11.0,11.0,152.0,0.4,6.7,127.3,108.0,146.0,11.2,10.0,143.0,3.0,0.0,8.0,7.0,0.0,9.0,DEN,3.0,19,18,20,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,1.5,1,2.9
MICHAEL CARTER,2.3,1.6,0.1,6.7,2.0,0.0,12.5,2.1,34.8,88.1,71.0,84.0,13.2,8.0,162.0,3.9,58.8,83.9,64.0,83.0,14.1,8.0,166.0,24.0,1.0,101.0,30.0,0.0,187.0,ARI,31.0,25,26,13,0,93,7,0,71,7,4,500.0,500,5,0.0,1,0.0,0,0.0,4,,2,
MICHAEL WILEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.6,97.0,159.0,27.3,11.0,167.0,0.0,0.0,134.0,97.0,163.0,25.7,11.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,0.0,16,9,28,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
MIKE BOONE,0.7,0.8,0.0,4.4,0.6,0.0,2.6,1.0,6.3,163.8,128.0,179.0,23.6,11.0,189.0,1.5,13.3,163.2,136.0,180.0,21.1,11.0,188.0,7.0,0.0,40.0,5.0,0.0,23.0,FA,9.0,33,33,33,0,100,0,0,100,0,0,500.0,500,1,1.3,0,0.0,0,0.0,0,0.0,0,0.0
MILES SANDERS,3.8,1.7,0.0,9.6,8.1,0.1,27.0,2.6,60.6,69.6,50.0,72.0,7.9,7.0,89.0,5.5,87.6,69.0,50.0,72.0,8.6,7.0,94.0,27.0,0.0,154.0,129.0,1.0,432.0,CAR,41.0,32,31,27,0,60,7,0,53,13,3,500.0,500,11,19.3,7,24.1,4,25.0,2,5.6,0,0.0
MYLES GASKIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3,112.0,143.0,13.6,10.0,155.0,0.0,0.0,135.6,117.0,147.0,12.5,10.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NAJEE HARRIS,9.8,1.7,0.0,10.0,15.0,0.5,60.9,2.2,166.5,21.6,13.0,20.0,3.2,4.0,28.0,11.5,195.5,23.9,16.0,23.0,3.4,4.0,31.0,29.0,0.0,170.0,255.0,8.0,1035.0,PIT,38.0,17,23,4,6,25,44,6,31,44,2,66.5,76,42,59.2,23,59.0,7,43.8,3,7.1,2,11.1
NICK BAWDEN,0.5,0.2,0.0,1.3,0.1,0.1,0.3,0.2,8.5,147.0,102.0,178.0,29.1,11.0,181.0,0.7,11.5,149.8,114.0,181.0,22.5,11.0,175.0,3.0,0.0,21.0,2.0,1.0,4.0,FA,3.0,33,33,33,0,92,0,0,92,0,0,500.0,500,1,2.7,1,6.7,1,50.0,0,0.0,0,0.0
NICK CHUBB,9.6,2.0,0.0,10.5,14.0,0.0,85.0,2.0,19.1,37.2,24.0,36.0,5.7,5.0,58.0,11.6,23.1,40.1,19.0,39.0,5.8,5.0,58.0,4.0,0.0,21.0,28.0,0.0,170.0,CLE,4.0,4,8,8,0,0,50,0,0,50,2,91.0,114,3,4.5,2,6.5,0,0.0,0,0.0,0,0.0
NOLAN HENDERSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,127.0,183.0,7.5,11.0,145.0,0.0,0.0,150.7,136.0,189.0,10.5,12.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
NYHEIM HINES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.6,76.0,110.0,10.9,9.0,123.0,0.0,0.0,94.6,71.0,109.0,11.5,9.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,CLE,0.0,4,8,8,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
OWEN WRIGHT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9,115.0,154.0,17.9,11.0,162.0,0.0,0.0,141.3,113.0,155.0,19.8,11.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,0.0,20,14,25,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
PATRICK RICARD,0.7,0.3,0.1,3.1,0.0,0.0,0.0,0.4,11.2,125.8,96.0,134.0,11.7,10.0,142.0,1.0,16.2,114.1,89.0,133.0,13.6,10.0,138.0,5.0,1.0,52.0,0.0,0.0,0.0,BAL,7.0,20,14,25,0,93,0,0,93,0,5,500.0,500,0,0.0,0,0.0,0,0.0,3,4.7,2,6.5
PATRICK TAYLOR,1.7,1.0,0.0,4.5,2.9,0.0,12.8,1.5,19.0,145.7,107.0,156.0,25.4,11.0,172.0,2.7,30.0,148.1,112.0,158.0,19.2,11.0,167.0,11.0,0.0,49.0,32.0,0.0,141.0,SF,17.0,10,12,5,0,90,0,0,90,0,0,500.0,500,7,8.0,1,2.9,1,5.9,3,3.3,0,0.0
PIERRE STRONG,2.2,0.3,0.0,2.8,3.7,0.1,17.1,0.5,37.8,83.9,64.0,87.0,9.5,8.0,136.0,2.5,42.8,87.2,66.0,90.0,10.1,8.0,144.0,5.0,0.0,47.0,63.0,1.0,291.0,CLE,8.0,4,8,8,0,81,6,0,88,0,3,500.0,500,5,7.6,2,6.5,2,11.8,0,0.0,0,0.0
RACHAAD WHITE,12.0,3.8,0.2,32.3,16.0,0.4,58.2,4.1,203.9,15.8,10.0,16.0,2.2,3.0,23.0,15.8,267.9,12.4,7.0,12.0,3.0,3.0,21.0,64.0,3.0,549.0,272.0,6.0,990.0,TB,70.0,28,30,9,19,6,69,13,0,75,1,33.5,35,38,60.3,19,76.0,8,66.7,8,13.6,3,10.3
RAHEEM BLACKSHEAR,1.0,0.5,0.0,4.1,1.3,0.0,4.2,0.6,11.1,127.9,108.0,128.0,12.8,10.0,160.0,1.6,17.1,121.2,104.0,127.0,13.0,10.0,154.0,6.0,0.0,45.0,14.0,0.0,46.0,CAR,7.0,32,31,27,0,100,0,0,100,0,4,500.0,500,2,3.5,0,0.0,0,0.0,0,0.0,0,0.0
RAHEEM MOSTERT,16.2,1.7,0.2,11.7,13.9,1.2,67.5,2.1,242.7,22.1,11.0,22.0,3.7,4.0,30.0,17.8,267.7,25.8,16.0,26.0,4.3,4.0,36.0,25.0,3.0,175.0,209.0,18.0,1012.0,MIA,32.0,6,5,19,33,7,87,27,7,73,2,76.5,85,44,48.4,33,56.9,19,70.4,6,9.0,3,6.8
RASHEEN ALI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8,71.0,96.0,12.8,8.0,149.0,0.0,0.0,97.2,72.0,96.0,14.8,8.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,BAL,0.0,20,14,25,0,0,0,0,0,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
REGGIE GILLIAM,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.1,0.3,149.8,130.0,167.0,10.8,11.0,163.0,0.1,1.3,139.8,130.0,156.0,8.5,11.0,154.0,1.0,0.0,3.0,0.0,0.0,0.0,BUF,1.0,12,7,24,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
RHAMONDRE STEVENSON,9.0,3.2,0.0,19.8,13.0,0.3,51.6,4.3,107.7,21.9,11.0,21.0,3.3,4.0,30.0,12.1,145.7,20.0,12.0,20.0,3.2,4.0,32.0,38.0,0.0,238.0,156.0,4.0,619.0,NE,51.0,8,10,7,8,25,58,17,25,58,1,59.0,58,18,42.9,8,42.1,3,42.9,4,11.1,0,0.0
RICO DOWDLE,4.7,1.1,0.1,9.0,5.6,0.1,22.6,1.4,74.5,43.1,32.0,42.0,5.6,6.0,60.0,5.7,91.5,44.0,33.0,42.0,5.6,6.0,60.0,17.0,2.0,144.0,89.0,2.0,361.0,DAL,22.0,5,4,23,0,67,27,0,73,20,2,127.5,166,15,14.6,6,12.0,4,16.7,4,3.8,0,0.0
RONNIE RIVERS,1.7,0.6,0.0,2.4,3.6,0.0,14.3,0.6,15.1,92.6,78.0,92.0,6.1,8.0,117.0,2.2,20.1,95.6,81.0,94.0,6.8,8.0,123.0,5.0,0.0,22.0,32.0,0.0,129.0,LAR,5.0,1,2,14,0,88,0,0,88,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ROSCHON JOHNSON,4.5,2.3,0.0,13.9,5.4,0.1,23.5,2.7,68.1,57.7,45.0,54.0,6.1,6.0,82.0,6.8,102.1,55.3,37.0,53.0,6.3,6.0,79.0,34.0,0.0,209.0,81.0,2.0,352.0,CHI,40.0,18,21,12,0,50,14,0,36,21,3,500.0,500,11,14.5,7,17.9,5,25.0,4,7.1,1,3.8
ROYCE FREEMAN,4.1,0.1,0.0,1.2,7.0,0.2,29.0,0.2,45.2,88.0,70.0,95.0,9.7,8.0,114.0,4.2,46.2,92.6,72.0,95.0,9.8,8.0,116.0,1.0,0.0,13.0,77.0,2.0,319.0,DAL,2.0,5,4,23,0,60,20,0,60,10,0,500.0,500,14,17.1,9,17.6,4,18.2,0,0.0,0,0.0
SALVON AHMED,3.0,1.8,0.1,9.8,2.4,0.1,6.8,2.6,26.9,103.8,96.0,100.0,11.0,9.0,164.0,4.8,42.9,96.4,87.0,100.0,12.3,9.0,164.0,16.0,1.0,88.0,22.0,1.0,61.0,FA,23.0,33,33,33,0,75,25,0,63,25,0,500.0,500,5,5.5,3,5.2,1,3.7,5,7.5,1,2.3
SAMAJE PERINE,4.2,2.9,0.0,26.8,3.1,0.1,14.0,3.3,71.3,80.3,60.0,77.0,8.9,7.0,123.0,7.1,121.3,73.7,52.0,76.0,8.9,7.0,118.0,50.0,0.0,455.0,53.0,1.0,238.0,DEN,56.0,19,18,20,0,56,6,0,50,25,0,500.0,500,11,14.7,7,19.4,3,18.8,2,3.1,1,2.9
SAQUON BARKLEY,13.0,2.9,0.3,20.0,17.6,0.4,68.7,4.3,182.2,6.7,4.0,7.0,1.8,2.0,12.0,15.9,223.2,6.1,4.0,6.0,1.7,2.0,12.0,41.0,4.0,280.0,247.0,6.0,962.0,PHI,60.0,15,28,1,23,8,62,23,8,62,1,10.5,10,37,57.8,15,68.2,6,100.0,5,15.2,3,25.0
SEAN TUCKER,0.6,0.4,0.0,1.8,3.0,0.0,4.6,0.4,3.2,106.2,82.0,112.0,14.9,9.0,132.0,1.0,5.2,105.1,76.0,112.0,16.6,9.0,138.0,2.0,0.0,9.0,15.0,0.0,23.0,TB,2.0,28,30,9,0,100,0,0,100,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
SIONE HOUMA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,68.0,116.0,15.6,9.0,125.0,0.0,0.0,94.4,64.0,116.0,18.5,9.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,0.0,14,11,18,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
SNOOP CONNER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.6,129.0,181.0,22.4,11.0,188.0,0.0,0.0,153.6,123.0,178.0,21.7,11.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,0.0,5,4,23,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TED SCALISSI,0.0,,,,,,,,0.0,161.0,122.0,202.0,39.0,12.0,200.0,,,,,,,,,,,,,,,FA,,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TONY JONES,3.6,1.0,0.0,5.3,3.7,0.3,13.6,1.4,25.2,161.4,130.0,184.0,19.8,11.0,185.0,4.6,32.2,161.0,133.0,183.0,17.2,11.0,181.0,7.0,0.0,37.0,26.0,2.0,95.0,ARI,10.0,25,26,13,0,67,17,0,67,17,0,500.0,500,5,5.5,5,9.1,2,10.0,1,1.5,1,3.0
TONY POLLARD,9.9,3.2,0.0,18.3,14.8,0.4,59.1,3.9,167.6,26.9,20.0,27.0,3.3,4.0,39.0,13.1,222.6,26.9,18.0,27.0,3.8,4.0,39.0,55.0,0.0,311.0,252.0,6.0,1005.0,TEN,67.0,11,13,6,6,0,50,13,19,50,1,79.5,90,60,58.3,30,60.0,13,54.2,12,11.5,2,3.9
TRAVIS ETIENNE,13.2,3.4,0.1,28.0,15.7,0.6,59.3,4.3,224.4,9.6,4.0,10.0,2.2,3.0,16.0,16.6,282.4,8.3,5.0,7.0,1.9,2.0,13.0,58.0,1.0,476.0,267.0,11.0,1008.0,JAC,73.0,30,27,26,31,6,63,31,0,63,1,15.5,18,37,54.4,16,48.5,9,60.0,2,3.2,0,0.0
TRAVIS HOMER,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,154.7,138.0,171.0,17.1,11.0,189.0,0.0,0.0,151.7,134.0,169.0,17.9,11.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,1.0,18,21,12,0,100,0,0,100,0,5,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TRAYVEON WILLIAMS,0.5,0.4,0.0,0.6,0.9,0.0,4.1,0.5,7.9,101.0,83.0,114.0,9.8,9.0,119.0,0.9,14.9,101.1,81.0,114.0,12.4,9.0,124.0,7.0,0.0,10.0,15.0,0.0,69.0,CIN,9.0,24,17,29,0,100,0,0,100,0,3,500.0,500,1,1.4,1,2.1,0,0.0,1,1.4,0,0.0
TREY BENSON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2,32.0,43.0,4.6,6.0,61.0,0.0,0.0,44.3,35.0,48.0,4.4,6.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,0.0,25,26,13,0,0,0,0,0,0,2,108.5,133,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TREY SERMON,1.4,0.3,0.0,1.1,2.9,0.0,13.3,0.5,17.3,74.4,53.0,75.0,8.0,7.0,93.0,1.7,20.3,77.2,57.0,77.0,9.6,7.0,101.0,3.0,0.0,13.0,35.0,0.0,160.0,IND,6.0,31,32,22,0,92,8,0,83,0,2,500.0,500,1,1.1,0,0.0,0,0.0,0,0.0,0,0.0
TY CHANDLER,5.0,1.3,0.0,9.9,6.4,0.2,28.8,1.6,80.0,44.8,37.0,45.0,4.4,6.0,61.0,6.3,101.0,46.3,37.0,46.0,4.2,6.0,64.0,21.0,0.0,159.0,102.0,3.0,461.0,MIN,25.0,26,16,30,7,60,20,7,60,13,2,135.5,160,9,17.6,5,17.9,3,18.8,3,3.8,2,4.3
TY JOHNSON,2.8,0.8,0.1,6.9,3.3,0.0,14.7,0.8,25.4,92.7,74.0,99.0,9.0,9.0,118.0,3.6,32.4,91.2,72.0,99.0,8.2,9.0,108.0,7.0,1.0,62.0,30.0,0.0,132.0,BUF,7.0,12,7,24,0,75,13,0,75,13,3,500.0,500,5,4.7,0,0.0,0,0.0,2,3.2,0,0.0
TY MONTGOMERY,0.4,0.4,0.0,3.1,0.2,0.0,0.7,0.9,4.9,162.5,162.0,203.0,0.5,12.0,163.0,0.8,9.9,165.5,163.0,202.0,2.5,12.0,168.0,5.0,0.0,40.0,3.0,0.0,9.0,FA,12.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,1,2.8,0,0.0
TYJAE SPEARS,6.0,3.1,0.1,22.6,5.9,0.1,26.6,4.1,101.8,33.5,24.0,33.0,3.1,5.0,40.0,9.0,153.8,29.5,18.0,30.0,4.0,5.0,39.0,52.0,1.0,385.0,100.0,2.0,453.0,TEN,70.0,11,13,6,0,50,19,0,31,25,2,101.0,94,9,17.0,5,15.6,3,17.6,6,12.8,2,8.7
TYLER ALLGEIER,7.0,1.1,0.1,11.4,10.9,0.2,40.2,1.4,119.6,45.7,30.0,46.0,4.3,6.0,57.0,8.1,137.6,47.0,32.0,47.0,4.2,6.0,57.0,18.0,1.0,193.0,186.0,4.0,683.0,ATL,23.0,7,15,2,6,38,31,6,56,31,2,145.5,150,34,43.0,10,27.8,4,36.4,2,3.7,0,0.0
TYLER BADIE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.6,144.0,177.0,17.9,11.0,191.0,0.0,0.0,152.0,138.0,176.0,20.0,11.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,DEN,0.0,19,18,20,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYLER GOODSON,2.0,1.0,0.0,5.7,2.2,0.0,14.5,1.5,12.1,104.6,79.0,126.0,17.6,10.0,138.0,3.0,18.1,106.4,81.0,124.0,18.1,10.0,142.0,6.0,0.0,34.0,13.0,0.0,87.0,IND,9.0,31,32,22,0,80,0,0,80,0,3,500.0,500,4,4.4,1,2.1,0,0.0,3,5.1,1,4.0
TYRION DAVIS-PRICE,2.1,0.0,0.0,0.0,6.0,0.0,21.0,0.0,2.1,153.0,122.0,170.0,20.9,11.0,183.0,2.1,2.1,151.7,108.0,168.0,21.8,11.0,173.0,0.0,0.0,0.0,6.0,0.0,21.0,PHI,0.0,15,28,1,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
TYRONE TRACY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.1,40.0,70.0,10.9,7.0,99.0,0.0,0.0,62.9,42.0,67.0,11.1,7.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,NYG,0.0,13,1,32,0,0,0,0,0,0,2,168.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
WILL SHIPLEY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,60.0,73.0,7.1,7.0,105.0,0.0,0.0,73.3,59.0,74.0,7.5,7.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,0.0,15,28,1,0,0,0,0,0,0,3,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
XAZAVIAN VALLADAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.7,137.0,196.0,22.9,12.0,193.0,0.0,0.0,164.7,143.0,197.0,19.4,12.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,FA,0.0,33,33,33,0,0,0,0,0,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ZACH CHARBONNET,4.6,2.1,0.0,13.1,6.8,0.1,28.9,2.5,73.1,44.7,34.0,44.0,4.0,6.0,54.0,6.6,106.1,40.6,30.0,40.0,3.9,5.0,52.0,33.0,0.0,209.0,108.0,1.0,462.0,SEA,40.0,23,25,17,0,53,7,0,60,13,2,126.0,140,22,31.9,13,35.1,3,17.6,1,1.5,0,0.0
ZACH EVANS,0.5,0.0,0.0,0.0,2.3,0.0,4.8,0.0,1.9,122.3,88.0,124.0,18.9,10.0,154.0,0.5,1.9,125.4,92.0,128.0,18.0,10.0,154.0,0.0,0.0,0.0,9.0,0.0,19.0,LAR,0.0,1,2,14,0,100,0,0,100,0,4,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
ZACK MOSS,10.2,1.9,0.1,13.7,13.1,0.4,56.7,2.6,142.6,32.1,21.0,30.0,4.8,5.0,47.0,12.1,169.6,33.8,23.0,34.0,4.5,5.0,48.0,27.0,2.0,192.0,183.0,5.0,794.0,CIN,37.0,24,17,29,15,15,54,15,15,46,2,86.0,101,39,42.9,21,44.7,9,34.6,5,8.5,2,8.0
ZAMIR WHITE,3.9,1.0,0.0,6.5,6.9,0.1,30.1,1.3,58.9,23.5,14.0,24.0,3.9,4.0,33.0,4.9,73.9,25.4,16.0,24.0,4.7,4.0,35.0,15.0,0.0,98.0,104.0,1.0,451.0,LV,19.0,9,19,3,0,77,23,0,77,23,1,67.0,67,12,18.8,7,18.9,3,20.0,1,1.4,1,2.9
ZONOVAN KNIGHT,1.1,0.5,0.0,4.0,1.5,0.0,6.5,0.5,2.1,144.2,124.0,169.0,11.2,11.0,154.0,1.6,3.1,150.2,130.0,174.0,11.0,11.0,160.0,1.0,0.0,8.0,3.0,0.0,13.0,FA,1.0,33,33,33,0,100,0,0,100,0,0,500.0,500,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
